grid_id,row_index,col_index,lon,lat,is_tree,elevation,slope,aspect,tree_type
217,4,1,925408.0961,1940796.538,0,18.181362,1.4819889,90.35947,0
218,4,2,925428.0961,1940796.538,0,17.70836,0.66052085,91.31772,0
219,4,3,925448.0961,1940796.538,0,17.720333,0.09417652,338.6403,0
220,4,4,925468.0961,1940796.538,0,17.732307,0.19367291,349.79782,0
221,4,5,925488.0961,1940796.538,0,17.744282,0.29550725,353.33438,0
222,4,6,925508.0961,1940796.538,0,17.756254,0.5548589,315.59546,0
223,4,7,925528.0961,1940796.538,0,18.015337,1.0228513,294.77426,0
224,4,8,925548.0961,1940796.538,0,18.404688,1.1929871,290.7984,0
225,4,9,925568.0961,1940796.538,0,18.794039,1.1912264,290.57385,0
226,4,10,925588.0961,1940796.538,0,19.183392,1.350488,287.83398,0
227,4,11,925608.0961,1940796.538,0,19.69172,2.419983,279.71277,0
228,4,12,925628.0961,1940796.538,0,20.849632,3.3377206,276.91757,0
229,4,13,925648.0961,1940796.538,0,22.007545,3.3369987,276.8144,0
230,4,14,925668.0961,1940796.538,0,23.165459,3.3362846,276.71118,0
231,4,15,925688.0961,1940796.538,0,24.32337,3.7979853,275.79846,0
232,4,16,925708.0961,1940796.538,0,25.807257,4.5178914,276.6114,0
233,4,17,925728.0961,1940796.538,0,27.462988,4.788538,278.79202,0
234,4,18,925748.0961,1940796.538,0,29.11872,4.825294,281.2791,0
235,4,19,925768.0961,1940796.538,0,30.774448,4.932725,283.5479,0
236,4,20,925788.0961,1940796.538,0,32.474884,5.406323,285.66614,0
237,4,21,925808.0961,1940796.538,0,34.419388,5.9972224,292.26105,0
238,4,22,925828.0961,1940796.538,0,36.36389,6.347167,299.0663,0
239,4,23,925848.0961,1940796.538,0,38.3084,6.775413,305.0808,0
240,4,24,925868.0961,1940796.538,0,40.252903,6.4827476,316.57318,0
241,4,25,925888.0961,1940796.538,0,41.43291,6.1812286,333.14474,0
242,4,26,925908.0961,1940796.538,0,42.209892,6.6883717,340.6531,0
243,4,27,925928.0961,1940796.538,0,42.986874,7.4396124,342.69186,0
244,4,28,925948.0961,1940796.538,0,43.763855,8.086172,347.4678,0
245,4,29,925968.0961,1940796.538,0,44.220016,8.64963,7.9280396,0
246,4,30,925988.0961,1940796.538,0,42.924572,9.355598,23.150543,0
247,4,31,926008.0961,1940796.538,0,41.629124,9.397564,23.039215,0
248,4,32,926028.0961,1940796.538,0,40.33368,9.439556,22.928864,0
249,4,33,926048.0961,1940796.538,1,39.038235,8.901405,10.616211,3
250,4,34,926068.0961,1940796.538,1,39.179512,9.713474,351.26385,3
251,4,35,926088.0961,1940796.538,1,40.07819,11.157391,346.83115,3
252,4,36,926108.0961,1940796.538,1,40.976868,12.382825,348.1902,3
253,4,37,926128.0961,1940796.538,1,41.875546,13.56533,350.19333,3
254,4,38,926148.0961,1940796.538,1,42.620735,14.414625,356.362,3
255,4,39,926168.0961,1940796.538,1,42.52791,14.191974,1.0516357,3
256,4,40,926188.0961,1940796.538,1,42.43508,13.994565,1.0671082,3
257,4,41,926208.0961,1940796.538,1,42.34225,13.796817,1.0830078,4
258,4,42,926228.0961,1940796.538,1,42.249424,13.702833,7.2854614,4
259,4,43,926248.0961,1940796.538,1,41.10544,12.789786,18.240051,4
260,4,44,926268.0961,1940796.538,1,39.407307,11.128117,25.572388,4
261,4,45,926288.0961,1940796.538,1,37.709175,9.263787,31.369568,4
262,4,46,926308.0961,1940796.538,1,36.011044,7.610397,40.830536,4
263,4,47,926328.0961,1940796.538,1,34.214794,7.1260414,55.641052,4
264,4,48,926348.0961,1940796.538,0,31.882853,8.10146,54.99518,0
265,4,49,926368.0961,1940796.538,0,29.550913,8.47427,51.496735,0
266,4,50,926388.0961,1940796.538,0,27.218971,8.874719,48.3078,0
267,4,51,926408.0961,1940796.538,0,24.887032,8.14132,36.52829,0
268,4,52,926428.0961,1940796.538,0,23.81296,6.3240623,19.57196,0
269,4,53,926448.0961,1940796.538,0,23.402002,4.858871,13.988037,0
270,5,0,925388.0961,1940776.538,0,18.597155,1.7270883,104.014465,0
271,5,1,925408.0961,1940776.538,0,18.012054,1.6049215,107.58603,0
272,5,2,925428.0961,1940776.538,0,17.528793,0.78122044,131.18137,0
273,5,3,925448.0961,1940776.538,0,17.60155,0.3990451,211.48804,0
274,5,4,925468.0961,1940776.538,0,17.674307,0.2665582,231.43907,0
275,5,5,925488.0961,1940776.538,0,17.747065,0.20858426,272.1904,0
276,5,6,925508.0961,1940776.538,0,17.81982,0.528505,290.1549,0
277,5,7,925528.0961,1940776.538,0,18.093447,0.9618563,283.45135,0
278,5,8,925548.0961,1940776.538,0,18.472963,1.1045519,280.1985,0
279,5,9,925568.0961,1940776.538,0,18.85248,1.0999147,278.75415,0
280,5,10,925588.0961,1940776.538,0,19.231997,1.2618216,276.33463,0
281,5,11,925608.0961,1940776.538,0,19.72816,2.3346784,272.56143,0
282,5,12,925628.0961,1940776.538,0,20.861183,3.2425747,270.58414,0
283,5,13,925648.0961,1940776.538,0,21.994207,3.2426336,269.32553,0
284,5,14,925668.0961,1940776.538,0,23.127232,3.2442505,268.06763,0
285,5,15,925688.0961,1940776.538,0,24.260256,3.792135,267.27106,0
286,5,16,925708.0961,1940776.538,0,25.775507,4.6203566,268.87445,0
