grid_id,row_index,col_index,lon,lat,is_tree,elevation,slope,aspect,tree_type
292,5,22,925528.0961,1940496.538,0,20.250193,2.3437524,42.328156,0
293,5,23,925528.0961,1940516.538,0,20.250193,2.3437524,42.328156,0
294,5,24,925528.0961,1940536.538,0,20.250193,2.3437524,42.328156,0
295,5,25,925528.0961,1940556.538,0,20.250193,2.3437524,42.328156,0
296,5,26,925528.0961,1940576.538,0,20.250193,2.3437524,42.328156,0
297,5,27,925528.0961,1940596.538,0,18.714304,2.3436372,73.0712,0
298,5,28,925528.0961,1940616.538,0,18.714304,2.3436372,73.0712,0
299,5,29,925528.0961,1940636.538,0,18.714304,2.3436372,73.0712,0
300,5,30,925528.0961,1940656.538,0,18.714304,2.3436372,73.0712,0
301,5,31,925528.0961,1940676.538,0,18.105085,0.92744106,289.85522,0
302,5,32,925528.0961,1940696.538,0,18.105085,0.92744106,289.85522,0
303,5,33,925528.0961,1940716.538,1,18.105085,0.92744106,289.85522,4
304,5,34,925528.0961,1940736.538,1,18.105085,0.92744106,289.85522,4
305,5,35,925528.0961,1940756.538,1,18.105085,0.92744106,289.85522,4
306,5,36,925528.0961,1940776.538,0,17.724615,0.78864676,316.3922,0
307,5,37,925528.0961,1940796.538,1,17.724615,0.78864676,316.3922,4
308,5,38,925528.0961,1940816.538,1,17.724615,0.78864676,316.3922,4
309,5,39,925528.0961,1940836.538,1,17.724615,0.78864676,316.3922,4
310,5,40,925528.0961,1940856.538,1,16.310991,1.0929317,327.30765,4
311,5,41,925528.0961,1940876.538,1,16.310991,1.0929317,327.30765,4
312,5,42,925548.0961,1940116.538,1,55.1808,8.602558,189.52228,4
313,5,43,925548.0961,1940136.538,1,67.76301,6.5279536,271.44498,4
314,5,44,925548.0961,1940156.538,1,67.76301,6.5279536,271.44498,2
315,5,45,925548.0961,1940176.538,0,67.76301,6.5279536,271.44498,0
316,5,46,925548.0961,1940196.538,1,67.76301,6.5279536,271.44498,2
317,5,47,925548.0961,1940216.538,1,67.76301,6.5279536,271.44498,2
318,5,48,925548.0961,1940236.538,1,54.661396,8.214911,10.645508,4
319,5,49,925548.0961,1940256.538,1,54.661396,8.214911,10.645508,4
320,5,50,925548.0961,1940276.538,1,54.661396,8.214911,10.645508,2
321,5,51,925548.0961,1940296.538,0,54.661396,8.214911,10.645508,0
322,5,52,925548.0961,1940316.538,0,42.224045,10.454894,23.322723,0
323,5,53,925548.0961,1940336.538,0,42.224045,10.454894,23.322723,0
324,6,0,925548.0961,1940356.538,0,42.224045,10.454894,23.322723,0
325,6,1,925548.0961,1940376.538,0,42.224045,10.454894,23.322723,0
326,6,2,925548.0961,1940396.538,0,42.224045,10.454894,23.322723,0
327,6,3,925548.0961,1940416.538,0,24.160894,7.498584,21.960236,0
328,6,4,925548.0961,1940436.538,0,24.160894,7.498584,21.960236,0
329,6,5,925548.0961,1940456.538,0,24.160894,7.498584,21.960236,0
330,6,6,925548.0961,1940476.538,0,24.160894,7.498584,21.960236,0
331,6,7,925548.0961,1940496.538,0,20.250193,2.3437524,42.328156,0
332,6,8,925548.0961,1940516.538,0,20.250193,2.3437524,42.328156,0
333,6,9,925548.0961,1940536.538,0,20.250193,2.3437524,42.328156,0
334,6,10,925548.0961,1940556.538,0,20.250193,2.3437524,42.328156,0
335,6,11,925548.0961,1940576.538,0,20.250193,2.3437524,42.328156,0
336,6,12,925548.0961,1940596.538,0,18.714304,2.3436372,73.0712,0
337,6,13,925548.0961,1940616.538,0,18.714304,2.3436372,73.0712,0
338,6,14,925548.0961,1940636.538,0,18.714304,2.3436372,73.0712,0
339,6,15,925548.0961,1940656.538,0,18.714304,2.3436372,73.0712,0
340,6,16,925548.0961,1940676.538,0,18.105085,0.92744106,289.85522,0
341,6,17,925548.0961,1940696.538,0,18.105085,0.92744106,289.85522,0
342,6,18,925548.0961,1940716.538,0,18.105085,0.92744106,289.85522,0
343,6,19,925548.0961,1940736.538,0,18.105085,0.92744106,289.85522,0
344,6,20,925548.0961,1940756.538,0,18.105085,0.92744106,289.85522,0
345,6,21,925548.0961,1940776.538,0,17.724615,0.78864676,316.3922,0
346,6,22,925548.0961,1940796.538,0,17.724615,0.78864676,316.3922,0
347,6,23,925548.0961,1940816.538,0,17.724615,0.78864676,316.3922,0
348,6,24,925548.0961,1940836.538,0,17.724615,0.78864676,316.3922,0
349,6,25,925548.0961,1940856.538,0,16.310991,1.0929317,327.30765,0
350,6,26,925548.0961,1940876.538,0,16.310991,1.0929317,327.30765,0
351,6,27,925568.0961,1940116.538,0,56.4195,9.319741,201.96509,0
352,6,28,925568.0961,1940136.538,0,65.42316,2.826934,38.50592,0
353,6,29,925568.0961,1940156.538,0,65.42316,2.826934,38.50592,0
354,6,30,925568.0961,1940176.538,0,65.42316,2.826934,38.50592,0
355,6,31,925568.0961,1940196.538,0,65.42316,2.826934,38.50592,0
356,6,32,925568.0961,1940216.538,1,65.42316,2.826934,38.50592,4
357,6,33,925568.0961,1940236.538,1,49.464024,10.86498,32.416138,4
358,6,34,925568.0961,1940256.538,1,49.464024,10.86498,32.416138,2
359,6,35,925568.0961,1940276.538,1,49.464024,10.86498,32.416138,2
360,6,36,925568.0961,1940296.538,1,49.464024,10.86498,32.416138,2
361,6,37,925568.0961,1940316.538,1,36.25815,9.468912,30.475159,2
362,6,38,925568.0961,1940336.538,1,36.25815,9.468912,30.475159,2
363,6,39,925568.0961,1940356.538,1,36.25815,9.468912,30.475159,4
364,6,40,925568.0961,1940376.538,1,36.25815,9.468912,30.475159,4
365,6,41,925568.0961,1940396.538,0,36.25815,9.468912,30.475159,0
366,6,42,925568.0961,1940416.538,0,23.590216,4.6567764,0.17819214,0
367,6,43,925568.0961,1940436.538,0,23.590216,4.6567764,0.17819214,0
